index,SettlementPeriod,Real_Prices,Predictor_1,Predictor_2,Predictor_3,Predictor_4,Predictor_5,Predictor_6,Predictor_7,Predictor_8,Predictor_9,Predictor_10,Predictor_11,Predictor_12
220,12/6/2019 13:00,59.39,76.92,15.587,NULL,25.34,1.337549,36,2299.931,80,1932.995,4973,50.002,-561
221,12/6/2019 13:30,35.29,76.43,26.685,NULL,25.34,1.337549,36,2266.681,385,1672.147,4751,47.563,-515
222,12/6/2019 14:00,47.88,77.08,25.152,NULL,25.34,1.337549,36,2279.331,330,1625.375,4495,47.563,-484
223,12/6/2019 14:30,35.28,47.21,15.063,NULL,25.34,1.337549,37.5,NULL,NULL,NULL,NULL,49.09,-565
224,12/6/2019 15:00,30.34,39.48,17.222,NULL,25.34,1.337549,37.5,2292.911,186,1562.223,4322,49.09,-579
225,12/6/2019 15:30,21.36,64.68,3.812,NULL,25.34,1.337549,51,2210.661,89,0,4122,44,-579
226,12/6/2019 16:00,10,75.42,1.677,NULL,25.34,1.337549,51,2137.691,0,0,3949,44,-515
227,12/6/2019 16:30,22.26,45.63,3.645,NULL,25.34,1.337549,61.411,2219.741,0,1547.05,3735,40.076,-484
228,12/6/2019 17:00,10,43.67,1.97,NULL,25.34,1.337549,61.411,2207.841,-23,1544.495,3640,40.076,-581
229,12/6/2019 17:30,11.55,63.08,9.756,NULL,25.34,1.337549,52,2053.701,-26,1537.196,3536,36.138,-581
230,12/6/2019 18:00,-71.9,40.51,15.296,NULL,25.34,1.337549,52,2053.301,-28,1515.204,3438,36.138,-514
231,12/6/2019 18:30,-112.99,24.85,12.67,NULL,25.34,1.337549,47.173,2054.261,-45,1495.872,3361,34.679,-333
232,12/6/2019 19:00,-4.34,20.16,9.182,NULL,25.34,1.337549,47.173,1971.871,-61,1488.429,3311,34.679,-376
233,12/6/2019 19:30,-115.23,20.16,9.319,NULL,25.34,1.337549,46,1845.701,-109,1481.028,3289,36.06,-287
234,12/6/2019 20:00,-179.9,27.09,-1.666,NULL,25.34,1.337549,46,1905.601,-204,1477.348,3254,36.06,-352
235,12/6/2019 20:30,-53.25,51.22,6.518,NULL,25.34,1.337549,35.24,2099.531,-338,1472.547,3234,40.672,-336
236,12/6/2019 21:00,1.45,29.61,2.091,NULL,25.34,1.337549,35.24,2132.616,-413,1464.203,3237,40.672,-330
237,12/6/2019 21:30,14.12,50.31,11.778,NULL,25.34,1.337549,30,2188.581,-406,1457.344,3346,43.074,-370
238,12/6/2019 22:00,19.52,46.25,12.43,NULL,25.34,1.337549,30,2271.451,-357,1480.083,3493,43.074,-483
239,12/6/2019 22:30,17.33,65.15,16.264,NULL,25.34,1.337549,32.965,2274.581,-207,1510.893,3675,46.298,-579
240,12/6/2019 23:00,18.67,67.95,26.054,NULL,25.34,1.337549,32.965,2298.591,-84,1563.198,3901,46.298,-580
241,12/6/2019 23:30,24.9,69.64,24.432,NULL,25.34,1.337549,29.31,2336.691,-59,0,4126,52.641,-518
242,12/7/2019 0:00,16.99,58.29,13.133,NULL,25.34,1.414692,29.31,2335.931,0,0,4255,52.641,-482
243,12/7/2019 0:30,-20.58,78.63,10.895,NULL,25.34,1.414692,26.64,2363.301,0,1797.201,4486,57.73,-293
244,12/7/2019 1:00,-39.72,39.76,-0.337,NULL,25.34,1.414692,26.64,2368.001,38,1971.835,4689,57.73,-481
245,12/7/2019 1:30,23.05,77.34,10.702,NULL,25.34,1.414692,20,2366.571,15,2237.415,3685,56.572,-581
246,12/7/2019 2:00,14.01,42.57,26.441,NULL,25.34,1.414692,20,2365.061,-74,2385.323,3738,56.572,-581
247,12/7/2019 2:30,25.38,36.09,28.931,NULL,25.34,1.414692,14,2364.511,-219,2525.819,3767,51.594,-580
248,12/7/2019 3:00,15.52,73.67,26.587,NULL,25.34,1.414692,14,2361.521,-354,2661.324,3819,51.594,-581
249,12/7/2019 3:30,70.94,73.61,22.153,NULL,25.34,1.414692,13,2360.991,-306,2792.126,3838,47.691,-578
250,12/7/2019 4:00,43.75,29.17,18.069,NULL,25.34,1.414692,13,2111.917,-236,2856.038,3877,47.691,-580
251,12/7/2019 4:30,23.9,75.54,11.211,NULL,25.34,1.414692,13,1975.541,-362,2922.198,3885,45.939,-581
252,12/7/2019 5:00,2.88,-12.74,0.326,NULL,25.34,1.414692,13,1974.881,0,2997.681,3867,45.939,-580
253,12/7/2019 5:30,-50.52,-119.96,-17.235,NULL,25.34,1.414692,29.31,1953.791,0,3070.403,3782,40,-582
254,12/7/2019 6:00,-218.79,-138.14,-22.633,NULL,25.34,1.414692,29.31,1920.901,0,3147.879,3787,40,-580
255,12/7/2019 6:30,-120.38,-205.8,-9.232,NULL,25.34,1.414692,48.494,1927.451,0,3225.988,3786,37,-580
256,12/7/2019 7:00,-220.72,-22.87,0.019,NULL,25.34,1.414692,48.494,1937.351,0,3327.112,3823,37,-580
257,12/7/2019 7:30,23.35,-110.92,29.342,NULL,25.34,1.414692,52.293,1936.741,0,3463.873,3866,45,-581
258,12/7/2019 8:00,40.47,73.94,18.987,NULL,25.34,1.414692,52.293,1937.316,0,3557.929,4058,45,-449
259,12/7/2019 8:30,14.92,37.27,8.046,NULL,25.34,1.414692,53.121,1940.371,-499,3647.186,4281,50.51,-235
260,12/7/2019 9:00,4.63,9.97,9.577,NULL,25.34,1.414692,53.121,1925.041,-387,3726.762,4380,50.51,-24
261,12/7/2019 9:30,4.51,42.76,3.384,NULL,25.34,1.414692,51,1943.681,0,3799.138,4348,45,92
262,12/7/2019 10:00,3.46,42.36,-0.929,NULL,25.34,1.414692,51,1825.711,0,3860.661,4262,45,100
263,12/7/2019 10:30,24.41,1.32,-13.929,NULL,25.34,1.414692,50.11,1812.291,0,3900.581,5216,31,160
264,12/7/2019 11:00,18.58,0.33,-14.391,NULL,25.34,1.414692,50.11,1459.751,0,3937.137,5054,31,150
265,12/7/2019 11:30,33.49,0.46,-5.066,NULL,25.34,1.414692,48.287,1415.741,0,0,4916,26.97,189
266,12/7/2019 12:00,68.15,-11.28,-1.404,NULL,25.34,1.414692,48.287,1152.033,0,0,4797,26.97,124
267,12/7/2019 12:30,78.34,65.03,14.066,NULL,25.34,1.414692,46.538,1106.221,0,0,4654,10,18
268,12/7/2019 13:00,68.82,45.71,20.595,NULL,25.34,1.414692,46.538,927.521,0,0,4491,10,-15
269,12/7/2019 13:30,46.57,39.86,15.906,NULL,25.34,1.414692,44,927.971,0,3752.305,4370,0,117
270,12/7/2019 14:00,14.13,32.16,7.357,NULL,25.34,1.414692,44,928.291,0,3738.956,4211,0,97
271,12/7/2019 14:30,0,48.22,2.313,NULL,25.34,1.414692,43.89,928.291,-580,3726.952,4107,-0.25,73
272,12/7/2019 15:00,0,16.11,-1.246,NULL,25.34,1.414692,43.89,709.011,0,3714.511,4034,-0.25,19
273,12/7/2019 15:30,-100,45.5,11.042,NULL,25.34,1.414692,54.971,706.011,0,3704.377,3872,-0.51,17
274,12/7/2019 16:00,-130.68,8.16,2.821,NULL,25.34,1.414692,54.971,653.961,0,3698.1,3708,-0.51,-51
275,12/7/2019 16:30,-1.31,-0.02,-8.389,NULL,25.34,1.414692,64.715,790.411,0,3693.868,3578,-1,39
276,12/7/2019 17:00,-4.18,25.2,-7.526,NULL,25.34,1.414692,64.715,790.511,0,3686.18,3477,-1,240
277,12/7/2019 17:30,-4.01,24.97,-4.289,NULL,25.34,1.414692,58.519,790.511,0,3678.753,3371,-1.1,388
278,12/7/2019 18:00,-4.18,9.68,-5.68,NULL,25.34,1.414692,58.519,790.661,0,3673.065,3290,-1.1,582
279,12/7/2019 18:30,-4.18,10.16,-5.46,NULL,25.34,1.414692,56.65,790.111,0,3667.646,3227,-10,733
280,12/7/2019 19:00,-4.18,5,-10.601,NULL,25.34,1.414692,56.65,743.111,0,3670.431,3174,-10,882
281,12/7/2019 19:30,-4.18,13.89,-24.502,NULL,25.34,1.414692,51.509,743.111,0,3680.862,3165,-10,885
282,12/7/2019 20:00,-4.18,23.28,-19.885,NULL,25.34,1.414692,51.509,743.561,0,3682.038,3146,-10,908
283,12/7/2019 20:30,-4.18,18.94,-8.592,NULL,25.34,1.414692,50.002,515.011,0,0,3136,-11.86,794
284,12/7/2019 21:00,-4.18,23.34,-3.701,NULL,25.34,1.414692,50.002,515.011,0,0,3142,-11.86,911
285,12/7/2019 21:30,-4.18,25.56,-6.451,NULL,25.34,1.414692,47.563,515.561,0,3683.642,3177,-10,886
286,12/7/2019 22:00,-4.18,44.7,-3.571,NULL,25.34,1.414692,47.563,515.461,0,3688.296,3242,-10,845
287,12/7/2019 22:30,0,46.53,10.668,NULL,25.34,1.414692,49.09,515.071,0,3693.504,3337,-1,732
288,12/7/2019 23:00,0,59.39,4.935,NULL,25.34,1.414692,49.09,575.221,0,3695.132,3460,-1,556
289,12/7/2019 23:30,0,35.29,0.053,NULL,25.34,1.414692,44,593.221,0,3695.446,3541,-0.297,330
290,12/8/2019 0:00,-109.72,47.88,6.703,NULL,25.34,1.416236,44,628.391,0,3694.534,3661,-0.297,337
291,12/8/2019 0:30,-247.27,35.28,3.657,NULL,25.34,1.416236,40.076,654.891,0,3785.014,3896,-0.1,189
292,12/8/2019 1:00,-10.38,30.34,14.869,NULL,25.34,1.416236,40.076,674.141,0,3794.661,4127,-0.1,126
293,12/8/2019 1:30,41.66,21.36,19.48,NULL,25.34,1.416236,36.138,696.681,0,3804.044,4310,-0.1,19
294,12/8/2019 2:00,36.87,10,14.959,NULL,25.34,1.416236,36.138,706.631,0,3812.209,4455,-0.1,-79
295,12/8/2019 2:30,54.15,22.26,9.089,NULL,25.34,1.416236,34.679,740.021,0,3818.99,4570,0,-159
296,12/8/2019 3:00,47.74,10,2.767,NULL,25.34,1.416236,34.679,740.021,0,3822.769,4636,0,-81
297,12/8/2019 3:30,70.36,11.55,-8.312,NULL,25.34,1.416236,36.06,739.621,0,3824.51,4736,10.18,-106
298,12/8/2019 4:00,71.84,-71.9,-24.905,NULL,25.34,1.416236,36.06,792.341,0,3797.814,4829,10.18,-121
299,12/8/2019 4:30,58.46,-112.99,-24.533,NULL,25.34,1.416236,40.672,760.161,0,3769.974,4827,11.86,-140
300,12/8/2019 5:00,41.74,-4.34,-30.996,NULL,25.34,1.416236,40.672,772.441,0,3737.238,4778,11.86,-185
301,12/8/2019 5:30,32.6,-115.23,-32.635,NULL,25.34,1.416236,43.074,753.521,0,3704.919,4718,2,-206
302,12/8/2019 6:00,36.28,-179.9,-33.916,NULL,25.34,1.416236,43.074,739.481,0,3665.156,4673,2,-334
303,12/8/2019 6:30,43.27,-53.25,-34.476,NULL,25.34,1.416236,46.298,739.631,0,3643.258,4638,15,-492
304,12/8/2019 7:00,44.54,1.45,-21.862,NULL,25.34,1.416236,46.298,727.391,0,3587.891,4659,15,-487
305,12/8/2019 7:30,60.17,14.12,-7.906,NULL,25.34,1.416236,52.641,871.616,0,3540.409,4738,45,-437
306,12/8/2019 8:00,76.18,19.52,-3.226,NULL,25.34,1.416236,52.641,1126.151,0,3473.458,5050,45,-287
307,12/8/2019 8:30,28.67,17.33,-6.776,NULL,25.34,1.416236,57.73,1120.871,-355,3401.695,5316,69.722,-163
308,12/8/2019 9:00,88.98,18.67,-10.357,NULL,25.34,1.416236,57.73,1121.461,-85,3324.256,5487,69.722,-134
309,12/8/2019 9:30,89.63,24.9,-14.777,NULL,25.34,1.416236,56.572,1139.881,-112,3254.396,5413,58.31,-79
310,12/8/2019 10:00,47.61,16.99,-15.14,NULL,25.34,1.416236,56.572,1140.471,-62,3183.976,5334,58.31,-18
311,12/8/2019 10:30,16.2,-20.58,-22.881,NULL,25.34,1.416236,51.594,1139.941,-90,3083.978,5189,48.159,40
312,12/8/2019 11:00,74.6,-39.72,-21.33,NULL,25.34,1.416236,51.594,1140.041,-155,3012.295,5076,48.159,18
313,12/8/2019 11:30,68.8,23.05,-7.853,NULL,25.34,1.416236,47.691,1140.571,-277,2931.266,4972,47.481,-75
314,12/8/2019 12:00,87.89,14.01,-16.454,NULL,25.34,1.416236,47.691,1130.871,-419,2839.549,4824,47.481,-185
315,12/8/2019 12:30,90.72,25.38,-4.011,NULL,25.34,1.416236,45.939,1103.641,-449,2768.568,4657,30,-432
316,12/8/2019 13:00,90.72,15.52,-2.708,NULL,25.34,1.416236,45.939,1041.091,0,2987.966,4416,30,-527
317,12/8/2019 13:30,84.6,70.94,12.782,NULL,25.34,1.416236,40,943.576,0,3189.496,4214,5,-494
318,12/8/2019 14:00,78.28,43.75,3.213,NULL,25.34,1.416236,40,718.361,0,3382.049,3978,5,-579
319,12/8/2019 14:30,77.18,23.9,0.674,NULL,25.34,1.416236,37,NULL,NULL,NULL,NULL,-1.1,-579
320,12/8/2019 15:00,74.84,2.88,-3.666,NULL,25.34,1.416236,37,NULL,NULL,NULL,NULL,-1.1,-579
321,12/8/2019 15:30,72.93,-50.52,-18.268,NULL,25.34,1.416236,45,NULL,NULL,NULL,NULL,-4.7,-579
322,12/8/2019 16:00,39.98,-218.79,-26.657,NULL,25.34,1.416236,45,NULL,NULL,NULL,NULL,-4.7,-579
323,12/8/2019 16:30,42.17,-120.38,-24.049,NULL,25.34,1.416236,50.51,NULL,NULL,NULL,NULL,-5.04,-580
324,12/8/2019 17:00,15.48,-220.72,-29.458,NULL,25.34,1.416236,50.51,NULL,NULL,NULL,NULL,-5.04,-579
325,12/8/2019 17:30,0,23.35,-15.4,NULL,25.34,1.416236,45,NULL,NULL,NULL,NULL,-5.989,-580
326,12/8/2019 18:00,46.76,40.47,5.399,NULL,25.34,1.416236,45,NULL,NULL,NULL,NULL,-5.989,-580
327,12/8/2019 18:30,30.66,14.92,-0.545,NULL,25.34,1.416236,31,NULL,NULL,NULL,NULL,-5,-580
328,12/8/2019 19:00,37.54,4.63,-6.082,NULL,25.34,1.416236,31,NULL,NULL,NULL,NULL,-5,-579
329,12/8/2019 19:30,37.58,4.51,-6.929,NULL,25.34,1.416236,26.97,NULL,NULL,NULL,NULL,-4.7,-579
330,12/8/2019 20:00,53.8,3.46,-16.785,NULL,25.34,1.416236,26.97,NULL,NULL,NULL,NULL,-4.7,-580
331,12/8/2019 20:30,61.31,24.41,-13.268,NULL,25.34,1.416236,10,NULL,NULL,NULL,NULL,-1,-579
332,12/8/2019 21:00,57.19,18.58,-4.326,NULL,25.34,1.416236,10,NULL,NULL,NULL,NULL,-1,-579
333,12/8/2019 21:30,0,33.49,1.284,NULL,25.34,1.416236,0,NULL,NULL,NULL,NULL,27.93,-579
334,12/8/2019 22:00,37.71,68.15,15.977,NULL,25.34,1.416236,0,NULL,NULL,NULL,NULL,27.93,-580
335,12/8/2019 22:30,29.22,78.34,17.158,NULL,25.34,1.416236,-0.25,NULL,NULL,NULL,NULL,39.045,-580
336,12/8/2019 23:00,-0.01,68.82,13.431,NULL,25.34,1.416236,-0.25,NULL,NULL,NULL,NULL,39.045,-580
337,12/8/2019 23:30,-2.12,46.57,7.741,NULL,25.34,1.416236,-0.51,NULL,NULL,NULL,NULL,48.525,-580
338,12/9/2019 0:00,-10.21,14.13,-0.635,NULL,25.53,1.416711,-0.51,NULL,NULL,NULL,NULL,48.525,-579
339,12/9/2019 0:30,22.38,0,-5.621,NULL,25.53,1.416711,-1,NULL,NULL,NULL,NULL,48.587,-579
340,12/9/2019 1:00,25.17,0,-10.954,NULL,25.53,1.416711,-1,NULL,NULL,NULL,NULL,48.587,-579
341,12/9/2019 1:30,60.67,-100,-18.781,NULL,25.53,1.416711,-1.1,NULL,NULL,NULL,NULL,48.984,-579
342,12/9/2019 2:00,30.01,-130.68,-32.032,NULL,25.53,1.416711,-1.1,NULL,NULL,NULL,NULL,48.984,-580
343,12/9/2019 2:30,21.47,-1.31,-45.207,NULL,25.53,1.416711,-10,NULL,NULL,NULL,NULL,62.94,-579
344,12/9/2019 3:00,58.2,-4.18,-54.692,NULL,25.53,1.416711,-10,NULL,NULL,NULL,NULL,62.94,-580
345,12/9/2019 3:30,41,-4.01,-62.811,NULL,25.53,1.416711,-10,NULL,NULL,NULL,NULL,82.58,-580
346,12/9/2019 4:00,44.11,-4.18,-59.053,NULL,25.53,1.416711,-10,NULL,NULL,NULL,NULL,82.58,-579
347,12/9/2019 4:30,35.18,-4.18,-63.131,NULL,25.53,1.416711,-11.86,NULL,NULL,NULL,NULL,82.58,-580
348,12/9/2019 5:00,35.73,-4.18,-63.799,NULL,25.53,1.416711,-11.86,NULL,NULL,NULL,NULL,82.58,-580
349,12/9/2019 5:30,41.91,-4.18,-68.061,NULL,25.53,1.416711,-10,NULL,NULL,NULL,NULL,93.694,-580
350,12/9/2019 6:00,59.56,-4.18,-69.316,NULL,25.53,1.416711,-10,NULL,NULL,NULL,NULL,93.694,-579
351,12/9/2019 6:30,80.34,-4.18,-65.424,NULL,25.53,1.416711,-1,NULL,NULL,NULL,NULL,106.28,-580
352,12/9/2019 7:00,42.35,-4.18,-63.436,NULL,25.53,1.416711,-1,NULL,NULL,NULL,NULL,106.28,-580
353,12/9/2019 7:30,66.74,-4.18,-63.595,NULL,25.53,1.416711,-0.297,NULL,NULL,NULL,NULL,136.9,-579
354,12/9/2019 8:00,60.82,-4.18,-54.132,NULL,25.53,1.416711,-0.297,NULL,NULL,NULL,NULL,136.9,-580
355,12/9/2019 8:30,158.6,0,-48.569,NULL,25.53,1.416711,-0.1,NULL,NULL,NULL,NULL,165,-580
356,12/9/2019 9:00,36.09,0,-38.688,NULL,25.53,1.416711,-0.1,NULL,NULL,NULL,NULL,165,-580
357,12/9/2019 9:30,94.71,0,-33.427,NULL,25.53,1.416711,-0.1,NULL,NULL,NULL,NULL,90.016,-579
358,12/9/2019 10:00,55.51,-109.72,-25.719,NULL,25.53,1.416711,-0.1,NULL,NULL,NULL,NULL,90.016,-579
359,12/9/2019 10:30,56.84,-247.27,-15.08,NULL,25.53,1.416711,0,NULL,NULL,NULL,NULL,64,-579
360,12/9/2019 11:00,57.74,-10.38,-0.194,NULL,25.53,1.416711,0,NULL,NULL,NULL,NULL,64,-580
361,12/9/2019 11:30,56.95,41.66,5.872,NULL,25.53,1.416711,10.18,NULL,NULL,NULL,NULL,49.931,-579
362,12/9/2019 12:00,36.29,36.87,7.434,NULL,25.53,1.416711,10.18,NULL,NULL,NULL,NULL,49.931,-579
363,12/9/2019 12:30,34.13,54.15,16.484,NULL,25.53,1.416711,11.86,3180.101,0,2468.448,5406,40,-579
364,12/9/2019 13:00,57.94,47.74,30.414,NULL,25.53,1.416711,11.86,2589.051,0,2704.139,5115,40,-579
365,12/9/2019 13:30,54.74,70.36,33.876,NULL,25.53,1.416711,2,2125.621,0,2926.617,4854,28.43,-559
366,12/9/2019 14:00,44.3,71.84,36.768,NULL,25.53,1.416711,2,1708.181,0,3147.795,4614,28.43,-563
367,12/9/2019 14:30,68.59,58.46,34.036,NULL,25.53,1.416711,15,NULL,NULL,NULL,NULL,-5,-580
368,12/9/2019 15:00,30.96,41.74,38.276,NULL,25.53,1.416711,15,NULL,NULL,NULL,NULL,-5,-579
369,12/9/2019 15:30,-3.65,32.6,34.709,NULL,25.53,1.416711,45,565.211,0,3763.736,4020,-1,-580
370,12/9/2019 16:00,-6.21,36.28,30.238,NULL,25.53,1.416711,45,511.761,0,3866.458,3890,-1,-579
371,12/9/2019 16:30,-8.42,43.27,35.153,NULL,25.53,1.416711,69.722,504.251,0,3985.559,3729,-5,-580
372,12/9/2019 17:00,-4.58,44.54,38.36,NULL,25.53,1.416711,69.722,425.211,0,4031.544,3619,-5,-579
373,12/9/2019 17:30,0,60.17,27.445,NULL,25.53,1.416711,58.31,497.261,0,4066.484,3545,-5.11,-507
374,12/9/2019 18:00,0,76.18,44.514,NULL,25.53,1.416711,58.31,496.711,0,4069.475,3472,-5.11,-235
375,12/9/2019 18:30,0,28.67,69.056,NULL,25.53,1.416711,48.159,497.261,0,0,3415,-5.19,55
376,12/9/2019 19:00,0,88.98,96.165,NULL,25.53,1.416711,48.159,496.711,0,0,3385,-5.19,12
377,12/9/2019 19:30,0,89.63,108.04,NULL,25.53,1.416711,47.481,459.761,0,3820.551,3406,-5.19,17
378,12/9/2019 20:00,0,47.61,81.526,NULL,25.53,1.416711,47.481,459.211,0,3830.257,3400,-5.19,-42
379,12/9/2019 20:30,0,16.2,50.116,NULL,25.53,1.416711,30,479.251,0,3838.799,3428,-5.09,-139
380,12/9/2019 21:00,0,74.6,22.815,NULL,25.53,1.416711,30,490.211,0,3848.061,3507,-5.09,-294
381,12/9/2019 21:30,-10.19,68.8,18.393,NULL,25.53,1.416711,5,533.761,0,3857.866,3707,-4.99,-507
382,12/9/2019 22:00,-10.19,87.89,25.958,NULL,25.53,1.416711,5,747.911,0,3872.862,4062,-4.99,-543
383,12/9/2019 22:30,25.8,90.72,39.377,NULL,25.53,1.416711,-1.1,825.001,0,0,4436,27.44,-580
384,12/9/2019 23:00,-1.7,90.72,41.216,NULL,25.53,1.416711,-1.1,966.668,0,0,4998,27.44,-580
385,12/9/2019 23:30,30.97,84.6,54.132,NULL,25.53,1.416711,-4.7,1073.801,-80,0,5290,32,-580
386,12/10/2019 0:00,36.68,78.28,47.326,NULL,25.34,1.287691,-4.7,1315.191,-49,0,5319,32,-580
387,12/10/2019 0:30,38.93,77.18,43.381,NULL,25.34,1.287691,-5.04,1435.374,-58,3898.822,5356,39,-580
388,12/10/2019 1:00,41.52,74.84,38.244,NULL,25.34,1.287691,-5.04,1503.476,-15,3896.531,5465,39,-580
389,12/10/2019 1:30,48.07,72.93,23.043,NULL,25.34,1.287691,-5.989,1507.341,15,3989.236,4204,39,-580
390,12/10/2019 2:00,49.93,39.98,16.581,NULL,25.34,1.287691,-5.989,1465.656,-15,3912.86,4181,39,-581
391,12/10/2019 2:30,42.9,42.17,6.357,NULL,25.34,1.287691,-5,1381.896,-420,3841.87,4211,46.195,-581
392,12/10/2019 3:00,-1.3,15.48,-3.474,NULL,25.34,1.287691,-5,1337.071,-363,3792.865,4215,46.195,-580
393,12/10/2019 3:30,31.69,0,-14.337,NULL,25.34,1.287691,-4.7,1336.861,-340,0,4198,45.854,-578
394,12/10/2019 4:00,-38.21,46.76,2.061,NULL,25.34,1.287691,-4.7,1345.401,-314,0,4175,45.854,-554
395,12/10/2019 4:30,41.79,30.66,1.237,NULL,25.34,1.287691,-1,1338.131,-276,3655.988,4194,45.803,-542
396,12/10/2019 5:00,57.66,37.54,6.177,NULL,25.34,1.287691,-1,1337.391,-271,3617.634,4103,45.803,-542
397,12/10/2019 5:30,36.59,37.58,14.66,NULL,25.34,1.287691,27.93,1338.881,-256,3587.405,4017,45.42,-581
398,12/10/2019 6:00,66.06,53.8,23.917,NULL,25.34,1.287691,27.93,1338.281,-353,3580.485,4089,45.42,-580
399,12/10/2019 6:30,41.91,61.31,25.821,NULL,25.34,1.287691,39.045,1533.701,-99,0,4111,45.026,-579
400,12/10/2019 7:00,43.54,57.19,36.037,NULL,25.34,1.287691,39.045,1563.391,-31,0,4195,45.026,-580
401,12/10/2019 7:30,29.11,0,29.958,NULL,25.34,1.287691,48.525,1553.421,105,0,4269,58,-580
402,12/10/2019 8:00,16.85,37.71,53.484,NULL,25.34,1.287691,48.525,1567.721,261,0,4541,58,-580
403,12/10/2019 8:30,27.92,29.22,35.82,NULL,25.34,1.287691,48.587,1235.731,337,3535.327,4852,63.608,-464
404,12/10/2019 9:00,55.46,-0.01,21.452,NULL,25.34,1.287691,48.587,1237.731,150,3474.095,4950,63.608,-250
405,12/10/2019 9:30,40.7,-2.12,4.259,NULL,25.34,1.287691,48.984,1259.131,0,3409.065,4850,57.08,52
406,12/10/2019 10:00,64.3,-10.21,-23.006,NULL,25.34,1.287691,48.984,1261.131,0,3347.645,4757,57.08,126
407,12/10/2019 10:30,66.08,22.38,-27.554,NULL,25.34,1.287691,62.94,1266.131,0,3282.96,4607,53.626,145
408,12/10/2019 11:00,68.76,25.17,-12.931,NULL,25.34,1.287691,62.94,1261.818,384,3214.675,4509,53.626,443
409,12/10/2019 11:30,48.57,60.67,-12.457,NULL,25.34,1.287691,82.58,1295.631,272,3125.411,5592,48.62,712
410,12/10/2019 12:00,24.56,30.01,-17.171,NULL,25.34,1.287691,82.58,1222.721,259,3050.603,5490,48.62,868
411,12/10/2019 12:30,72.61,21.47,-11.198,NULL,25.34,1.287691,82.58,1222.721,562,0,5307,41.292,973
412,12/10/2019 13:00,71.03,58.2,6.371,NULL,25.34,1.287691,82.58,1150.611,431,0,4999,41.292,977
413,12/10/2019 13:30,68.65,41,10.472,NULL,25.34,1.287691,93.694,1149.651,365,2953.918,4716,32.831,977
414,12/10/2019 14:00,70.8,44.11,25.567,NULL,25.34,1.287691,93.694,1033.621,130,2954.449,4416,32.831,976
415,12/10/2019 14:30,79.74,35.18,28.696,NULL,25.34,1.287691,106.28,1025.621,116,2961.89,4204,32.011,976
416,12/10/2019 15:00,57.76,35.73,25.501,NULL,25.34,1.287691,106.28,939.941,129,2991.127,4046,32.011,976
417,12/10/2019 15:30,63.16,41.91,40.359,NULL,25.34,1.287691,136.9,823.621,-150,3018.668,3895,30.58,977
418,12/10/2019 16:00,67.92,59.56,53.92,NULL,25.34,1.287691,136.9,720.121,-275,3062.12,3741,30.58,976
419,12/10/2019 16:30,80.06,80.34,55.035,NULL,25.34,1.287691,165,720.121,-375,3083.695,3615,30.58,976
420,12/10/2019 17:00,85.62,42.35,50.718,NULL,25.34,1.287691,165,720.121,0,3119.547,3548,30.58,976
421,12/10/2019 17:30,89.14,66.74,37.036,NULL,25.34,1.287691,90.016,701.121,0,3144.936,3482,28.76,976
422,12/10/2019 18:00,83.25,60.82,56.68,NULL,25.34,1.287691,90.016,638.521,0,3143.255,3400,28.76,977
423,12/10/2019 18:30,66.64,158.6,67.066,NULL,25.34,1.287691,64,638.521,0,3157.305,3358,28.76,897
424,12/10/2019 19:00,45.07,36.09,47.412,NULL,25.34,1.287691,64,617.321,0,3111.54,3319,28.76,747
425,12/10/2019 19:30,45.57,94.71,51.976,NULL,25.34,1.287691,49.931,617.321,-47,0,3299,29,598
426,12/10/2019 20:00,46.42,55.51,30.113,NULL,25.34,1.287691,49.931,667.321,-80,0,3309,29,299
427,12/10/2019 20:30,49.62,56.84,24.392,NULL,25.34,1.287691,40,667.321,-74,2909.379,3344,30.58,28
428,12/10/2019 21:00,64.46,57.74,20.388,NULL,25.34,1.287691,40,729.121,0,2852.628,3432,30.58,-255
429,12/10/2019 21:30,68.89,56.95,20.508,NULL,25.34,1.287691,28.43,796.621,-404,2796.908,3625,50.218,-502
430,12/10/2019 22:00,38.8,36.29,-0.686,NULL,25.34,1.287691,28.43,1120.621,-371,2749.446,3938,50.218,-578
431,12/10/2019 22:30,63.95,34.13,1.986,NULL,25.34,1.287691,-5,1627.061,-157,2707.368,4330,53,-580
432,12/10/2019 23:00,75.68,57.94,19.404,NULL,25.34,1.287691,-5,1866.708,-15,2678.88,4900,53,-579
433,12/10/2019 23:30,75.75,54.74,15.249,NULL,25.34,1.287691,-1,1886.021,165,2617.546,5164,57.355,-579
434,12/11/2019 0:00,74.91,44.3,5.466,NULL,24.86,1.311413,-1,1898.021,88,2598.843,5237,57.355,-579
435,12/11/2019 0:30,62.45,68.59,16.562,NULL,24.86,1.311413,-5,1905.021,180,2587.681,5301,57.355,-580
436,12/11/2019 1:00,92.42,30.96,4.243,NULL,24.86,1.311413,-5,1905.021,0,2640.77,5362,57.355,-581
437,12/11/2019 1:30,73.52,-3.65,1.458,NULL,24.86,1.311413,-5.11,1918.021,0,2625.218,4170,53.189,-580
438,12/11/2019 2:00,53.39,-6.21,-7.273,NULL,24.86,1.311413,-5.11,1928.721,348,2656.925,4177,53.189,-581
